primaryTitle,startYear,runtimeMinutes,genres,region,language,averageRating,numVotes
Swartho,2009,\N,Drama,IN,\N,7.9,12
Simanto Periye,2010,\N,Adventure,IN,\N,8.1,12
Bhalo Meye Mando Meye,2011,\N,Family,IN,\N,9.1,12
Family Practice,2018,89,Drama,IN,en,5.3,303
A Dark Foe,2020,114,"Crime,Drama,Horror",IN,en,4.0,11847
Murina,2021,96,Drama,IN,en,6.8,3733
The Garden of Evening Mists,2019,120,"Drama,Romance",IN,en,6.9,888
Great White,2021,91,"Horror,Thriller",IN,en,4.2,9674
The Spy,2019,109,"Biography,Drama,History",IN,en,6.2,2030
Bombay Rose,2019,97,"Animation,Drama,Romance",IN,hi,6.5,871
Seyal,2018,130,Family,IN,\N,5.4,9
A Fortunate Man,2018,162,"Drama,Romance",IN,en,7.2,8216
Ghost Babe,2023,80,Adventure,IN,en,4.3,91
Half Girlfriend 2,2016,\N,Romance,IN,en,7.4,17
School Diary,2018,108,"Action,Thriller",IN,en,6.7,19
Lust Stories,2018,120,"Drama,Romance",IN,hi,6.4,13864
The Domain,2019,166,Drama,IN,hi,6.7,1566
You're My Favourite Place,2022,90,Drama,IN,hi,6.2,42
Pagan Warrior,2019,82,Horror,IN,en,3.0,209
Rupinder Gandhi 2: The Robin Hood,2017,127,"Action,Crime,Drama",IN,en,7.7,99
Vanshvel,2013,\N,Drama,IN,\N,8.4,5
Bluegrass Spirits,2023,101,"Comedy,Drama",IN,en,5.2,28
Skull: The Mask,2020,90,"Fantasy,Horror",IN,hi,4.9,1011
Sitting in Bars with Cake,2023,120,"Comedy,Drama,Romance",IN,en,6.4,3655
Jhakaas!,2018,56,"Comedy,Drama",IN,en,6.6,17
Seal Team,2021,101,"Action,Animation,Comedy",IN,en,5.6,2000
Draupadi Unleashed,2019,110,Drama,IN,en,4.8,233
Sister Aimee,2019,87,Comedy,IN,hi,5.0,254
The Indian Post Graduate,2018,105,Drama,IN,en,6.2,13
Khejdi,2018,92,Drama,IN,\N,8.2,49
Time Loop,2019,83,"Adventure,Sci-Fi",IN,en,3.8,726
E Tumi Kemon Tumi,2018,117,Drama,IN,\N,8.1,16
Paalkaari,2018,\N,Drama,IN,en,3.1,9
Kanaa,2018,145,"Drama,Sport",IN,hi,7.6,4262
Never Forget Tibet,2022,94,Documentary,IN,en,7.8,62
Kaitholachathan,2018,128,"Drama,Fantasy",IN,\N,6.8,11
2nd half,2018,136,Thriller,IN,en,5.3,21
Youngraad,2018,116,Drama,IN,en,6.8,9
8 mm,2018,\N,Action,IN,\N,6.3,9
Ipitar,2018,\N,Comedy,IN,en,5.4,7
Kishore Kumar Junior,2018,145,Drama,IN,en,5.7,287
Hottegagi Genu Battegagi,2018,\N,Drama,IN,kn,7.3,11
The Tax Collector,2020,95,"Action,Crime,Drama",IN,en,4.9,16797
The Prague Orgy,2019,103,Drama,IN,en,4.8,216
Sadi Gali Aaya Karo,2015,135,Comedy,IN,\N,4.6,9
Like Love,2020,90,Comedy,IN,en,5.6,60
Nobody is Crazy,2019,104,"Drama,Fantasy",IN,en,7.4,17
Youth (Spring),2023,212,Documentary,IN,en,7.1,524
Kindness Matters,2018,102,Family,IN,en,6.5,196
Sanctuary: Population One,2018,76,Sci-Fi,IN,en,2.5,201
Return of Wu Kong,2018,85,"Adventure,Fantasy",IN,en,5.4,45
Chintu Ka Birthday,2020,83,"Comedy,Drama,War",IN,en,7.6,4880
Jack Walker,2021,93,Action,IN,hi,5.1,66
A Mero Hajur 3,2019,125,"Drama,Romance",IN,en,3.2,148
Tashi,2019,93,"Drama,Family",IN,en,8.1,13
Bhonsle,2018,128,Drama,IN,en,6.8,1785
Godzilla: The Planet Eater,2018,91,"Action,Adventure,Animation",IN,en,5.1,5431
Nakkash,2019,\N,Drama,IN,\N,7.4,60
My Name is Gulpilil,2021,101,"Biography,Documentary",IN,en,7.1,309
Pinocchio: A True Story,2021,94,"Animation,Family,Fantasy",IN,en,3.2,1971
12 Mighty Orphans,2021,118,"History,Sport",IN,en,6.9,9804
Maherchi Manse,1984,\N,Family,IN,en,4.5,7
Sword of Trust,2019,88,"Comedy,Drama",IN,hi,6.3,4306
Fortuna's Eye,2019,111,"Fantasy,Romance",IN,hi,6.2,521
Black Beauty,2020,110,"Drama,Family",IN,en,6.4,4696
Paani,2024,148,Drama,IN,en,7.9,327
Neevevaro,2018,130,"Action,Drama,Romance",IN,en,6.8,1032
Teri Bhabhi Hai Pagle,2018,125,"Action,Comedy",IN,en,2.8,152
Bhootwali Love Story,2018,109,Comedy,IN,\N,6.1,8
India's Most Wanted,2019,123,"Action,Thriller",IN,en,4.7,2453
Touttay,2018,52,"Drama,History",IN,\N,8.5,8
Porno,2019,98,"Comedy,Horror",IN,en,5.1,3008
Wandering Girl,2018,82,Drama,IN,en,6.2,307
Vith,2017,84,Drama,IN,\N,7.0,35
Yield,2020,77,Horror,IN,hi,3.7,65
The Inventor: Out for Blood in Silicon Valley,2019,119,"Crime,Documentary",IN,en,7.2,16098
A Thief's Daughter,2019,102,Drama,IN,en,6.2,1103
Good Night City,2018,157,Thriller,IN,en,9.0,110
Dharasnan,2018,143,Drama,IN,en,5.4,40
Dost Asava Tar Asa,1978,\N,\N,IN,\N,8.7,16
Angai Geeth,2018,96,Drama,IN,\N,9.0,10
Zelya,2018,90,Drama,IN,\N,7.6,17
Me Yetoy... Chhota Pudhari,2018,113,Drama,IN,en,5.2,9
Ashtavakra,2018,113,Drama,IN,en,5.8,11
Panchatantra,2019,138,Romance,IN,hi,5.9,77
Email Female,2018,\N,Drama,IN,\N,5.5,9
Mumbai Time: A Revenge Story,2016,\N,Crime,IN,\N,7.6,11
Memory Card,2018,100,Comedy,IN,\N,5.3,22
Ee Nagaraniki Emaindi,2018,122,"Comedy,Drama",IN,en,8.0,4698
Kuch Pal Pyar Ke,2018,104,Drama,IN,en,4.6,29
Les Salopes or the Naturally Wanton Pleasure of Skin,2018,97,Drama,IN,hi,5.9,322
Pari Hoon Main: I'm a Fairy,2018,110,"Drama,Family",IN,en,8.7,11
2 in the Bush: A Love Story,2018,97,"Comedy,Drama,Romance",IN,en,4.5,931
Night Mistress,2023,84,Horror,IN,en,2.3,124
O9en Up,2022,99,Thriller,IN,en,3.2,213
Nivdung,1989,\N,"Drama,Family",IN,en,7.6,9
Trolled,2018,92,"Adventure,Animation,Comedy",IN,en,1.7,164
Bhola Shankar,2008,147,Comedy,IN,en,4.7,12
The Seventh Page,2018,168,"Action,Adventure,Fantasy",IN,en,7.0,168
Good Newwz,2019,134,"Comedy,Drama",IN,en,6.8,23680
I Do Not Care If We Go Down in History as Barbarians,2018,140,"Comedy,Drama",IN,en,7.3,2292
Velakkariyayirunnalum Neeyen Mohavalli,2018,126,"Action,Crime,Drama",IN,\N,7.6,8
His House,2020,93,"Drama,Horror,Thriller",IN,en,6.4,53262
Holiday in the Wild,2019,85,"Comedy,Drama,Romance",IN,en,6.2,18629
Elizabeth Taylor: The Lost Tapes,2024,100,Documentary,IN,en,7.4,1260
Aporia,2023,104,"Drama,Sci-Fi",IN,en,5.6,2603
Creep Nation,2019,88,"Horror,Thriller",IN,en,4.2,317
Marubhoomiyile Mazhathullikal,2018,104,Drama,IN,\N,4.0,12
Premanjaly,2018,122,Drama,IN,ml,5.6,13
Main Zaroor Aaunga,2019,100,"Horror,Thriller",IN,en,4.0,71
The Chanting Revisited,2018,105,"Comedy,Horror,Mystery",IN,en,4.5,868
Nonsense,2018,147,"Comedy,Drama,Romance",IN,en,6.9,609
The Fate of Cysalion,2022,188,"Drama,Fantasy,Musical",IN,en,7.4,967
Summit Fever,2022,115,Drama,IN,en,5.3,2495
Beta Hokhe Ta Aisan,2017,\N,Action,IN,\N,4.2,14
Shadow of Water,2019,120,"Drama,Thriller",IN,ta,5.5,465
Dust Bin,2018,130,Drama,IN,en,7.4,6
Dawn Breaks Behind the Eyes,2021,76,"Action,Horror,Mystery",IN,hi,5.0,2217
Are You Lonesome Tonight?,2021,95,"Crime,Drama,Mystery",IN,en,6.3,918
Dhuusar,2019,106,"Biography,Crime,Drama",IN,en,8.7,76
The United States vs. Billie Holiday,2021,126,"Biography,Drama,Music",IN,hi,6.3,15543
Flora & Ulysses,2021,95,"Adventure,Comedy,Family",IN,en,6.2,6866
Bob Marley: One Love,2024,107,"Biography,Drama,Music",IN,en,6.2,37209
Yes Day,2021,86,"Comedy,Family",IN,en,5.7,33751
Happiest Season,2020,102,"Comedy,Romance",IN,en,6.6,51393
Roped,2020,91,"Drama,Romance",IN,hi,5.5,1843
Monster Zone,2020,85,"Adventure,Animation,Family",IN,en,5.1,1271
Bansuri,1981,\N,"Drama,Romance",IN,en,7.8,14
Savage,2018,83,"Drama,Mystery,Thriller",IN,hi,4.9,705
Sinamkol,2020,121,Drama,IN,ta,8.1,102
Spring Thunder,2021,113,"Crime,Drama",IN,\N,9.2,74
Dolemite Is My Name,2019,118,"Biography,Comedy,Drama",IN,hi,7.2,67255
Vallikudilile Vellakaaran,2018,108,Comedy,IN,en,4.8,111
Sohalla,2019,\N,Drama,IN,en,7.5,35
Thorli Jaau,1982,\N,"Drama,Family",IN,en,4.8,9
I Am Zero,2019,\N,Drama,IN,en,8.3,23
I Know You,2020,98,Horror,IN,en,3.3,39
Pinky Memsaab,2018,124,"Drama,Family",IN,en,6.3,597
#Gadhvi (He thought he was Gandhi),2019,109,Drama,IN,\N,6.6,12
Mandharam,2018,137,"Drama,Romance",IN,en,4.1,175
Maadathy: An Unfairy Tale,2019,90,"Drama,Mystery",IN,en,7.1,366
Beats,2019,109,"Drama,Music",IN,en,6.4,6304
Miracle in East Texas,2019,100,"Comedy,Drama",IN,en,3.7,625
Darklight,2019,113,Drama,IN,\N,7.8,11
Survive Girls 2,2006,75,Horror,IN,en,4.8,29
Aanakkallan,2018,155,"Comedy,Mystery",IN,en,5.0,322
Kill Chain,2019,91,"Action,Drama,Thriller",IN,hi,5.1,6380
Silly Fellows,2018,122,Comedy,IN,en,5.7,271
Aatagadharaa Siva,2018,111,"Comedy,Drama,Romance",IN,\N,7.0,198
Prem Sankat,2016,\N,Romance,IN,\N,8.9,12
Bedhab,2019,\N,Mystery,IN,en,5.3,47
Last Call in the Dog House,2021,91,"Drama,Sci-Fi",IN,hi,4.2,110
Delhi 47 KM,2018,98,Drama,IN,en,6.7,28
Inez & Doug & Kira,2019,97,Drama,IN,en,5.7,188
Kia and Cosmos,2018,123,Drama,IN,en,5.9,118
The Dolphins,2014,134,Comedy,IN,\N,6.3,53
Varthamana,2018,109,Thriller,IN,\N,7.4,11
The Delivery Boy,2018,66,"Drama,Thriller",IN,en,6.2,113
Sleeping Dogs,2024,110,"Crime,Mystery,Thriller",IN,en,6.2,24498
Abhimani Mon,2009,\N,"Musical,Romance",IN,\N,7.3,8
Konwarpurar Konwar,2017,140,"Action,Comedy,Romance",IN,hi,7.3,16
Missions of Love,2018,80,"Comedy,Drama,Romance",IN,en,5.5,164
Zone 414,2021,98,"Adventure,Crime,Drama",IN,en,5.1,5992
Ekta,2019,99,"Horror,Mystery,Thriller",IN,hi,6.4,1046
Let's Scare Julie,2019,83,"Horror,Mystery,Thriller",IN,hi,3.3,1904
Oolong Courtyard: KungFu School,2018,103,Comedy,IN,en,4.9,147
Pleasure,2021,109,Drama,IN,en,6.3,25578
Romeo Akbar Walter,2019,141,"Action,Drama,Thriller",IN,hi,6.7,6531
Jesus Shows You the Way to the Highway,2019,83,"Action,Comedy,Sci-Fi",IN,hi,5.7,1213
Kathor,2018,110,Drama,IN,en,6.9,16
Trunkfish,2021,82,Drama,IN,en,4.3,280
The Hoard,2018,99,"Comedy,Horror",IN,en,4.7,392
The Great Darkened Days,2018,95,"Drama,History",IN,en,6.5,538
Deuta Diya Bidai,2006,\N,Drama,IN,hi,6.8,7
The Last Video Store,2023,94,"Comedy,Drama,Romance",IN,en,4.3,143
Joseph,2018,138,"Crime,Drama,Mystery",IN,en,8.0,7334
Ujanir Dujani Gabharu,2003,156,"Comedy,Drama",IN,\N,7.5,14
Nankana,2018,126,"Drama,History,Musical",IN,en,7.3,62
4x4,2019,90,"Crime,Thriller",IN,en,5.7,3105
Tumi Mur Mathu Mur,2000,163,"Action,Musical,Romance",IN,en,9.3,56
Up Your Mother's,2018,85,Drama,IN,\N,5.6,6
Innocent Witness,2019,129,"Crime,Drama,Mystery",IN,en,7.4,3339
"Love, Again",2018,112,"Comedy,Romance",IN,en,5.5,184
Hosa Prem,2018,135,"Comedy,Romance",IN,\N,7.6,25
Shaheed Chandrashekhar Azaad,2020,147,History,IN,en,9.6,7
Death of a Nation,2018,108,"Documentary,History",IN,en,4.1,7518
Birsa Munda - The black Iron Man,2004,120,History,IN,\N,8.8,13
Take Me Somewhere Nice,2019,91,Drama,IN,en,6.3,1784
Little Baby,2019,105,Family,IN,en,3.7,4369
Vaarthakal Ithuvare,2019,121,Comedy,IN,en,8.4,715
The Witch: Part 1 - The Subversion,2018,125,"Action,Mystery,Sci-Fi",IN,en,7.1,21445
Tumi Aahibaane,2017,\N,Romance,IN,\N,9.4,10
Erhart,2022,71,\N,IN,en,4.9,16
1917,2019,119,"Action,Drama,War",IN,en,8.2,748402
Eurovision Song Contest: The Story of Fire Saga,2020,123,"Comedy,Music",IN,en,6.5,107722
B.A. Pass 2,2017,125,Drama,IN,en,2.2,591
Load Wedding,2018,135,"Adventure,Comedy,Drama",IN,en,7.3,1074
Angti Rohosso,2018,82,Thriller,IN,\N,2.8,11
Joubone Amoni Kore,1998,168,Romance,IN,en,7.9,28
Who Was Phone?,2020,105,"Comedy,Horror",IN,en,4.3,99
Prelude,2019,95,"Drama,Music,Romance",IN,en,5.6,386
Cry No Fear,2018,105,Thriller,IN,hi,6.6,171
Pettilambattra,2018,122,Comedy,IN,en,4.0,31
The Double Plus Fifteen,2019,98,Drama,IN,hi,5.6,370
Bukur Majot Jole,1999,180,"Action,Romance",IN,en,7.7,19
The Legend of Zu,2018,90,Action,IN,en,3.8,122
Antorshotta,2018,119,Drama,IN,\N,7.6,9
A Shot Through the Wall,2020,90,"Crime,Drama,Thriller",IN,hi,5.3,384
Purity Falls,2019,90,"Drama,Mystery,Thriller",IN,hi,4.6,651
Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,99,"Action,Adventure,Animation",IN,en,7.2,76064
Faith Under Fire,2020,88,Drama,IN,en,3.3,485
Geetha Govindam,2018,142,"Comedy,Drama,Romance",IN,hi,7.7,17166
Paper Boy,2018,125,Romance,IN,en,6.4,460
Sajarur Kanta,2015,\N,Drama,IN,\N,3.8,7
Fremont,2023,91,Drama,IN,en,6.9,3939
Aam Sutra,2017,96,Drama,IN,\N,5.6,6
Bhavai,2021,114,"Drama,Romance",IN,en,5.7,2243
Nanjundi Kalyana,1989,153,"Drama,Family",IN,en,8.0,82
Elves,2018,80,"Drama,Fantasy,Horror",IN,en,1.9,326
Arjun Suravaram,2019,108,"Action,Crime,Thriller",IN,hi,6.6,801
Into the Labyrinth,2019,130,"Crime,Drama,Horror",IN,en,5.8,5542
My Old School,2022,104,"Comedy,Documentary,Drama",IN,en,7.1,1916
Chennai Ungalai Anbudan Varaverkirathu,2015,127,Drama,IN,\N,5.2,15
Thulasidala,1985,134,"Horror,Thriller",IN,\N,6.8,23
Adverse,2020,94,"Crime,Thriller",IN,hi,4.2,16285
Fiela's Child,2019,120,Drama,IN,en,6.9,119
Police Junior,2018,143,"Action,Thriller",IN,\N,6.6,12
"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",2018,147,Drama,IN,en,8.7,3279
Swargakkunnile Kuriakose,2018,102,Thriller,IN,hi,5.8,11
My Penguin Friend,2024,97,"Adventure,Drama,Family",IN,en,6.8,6464
Captors,2020,93,Thriller,IN,hi,3.7,4668
The Sparks Brothers,2021,140,"Biography,Comedy,Documentary",IN,en,7.7,6451
Sankashta Kara Ganapathi,2018,116,"Comedy,Romance",IN,en,6.6,182
Killer Mosquitos,2018,85,"Comedy,Horror",IN,en,3.3,372
Dhol Ratti,2018,122,Family,IN,\N,7.1,55
Portrait of a Lady on Fire,2019,122,"Drama,Romance",IN,hi,8.0,123299
Kidnapping Stella,2019,89,"Crime,Drama,Thriller",IN,en,4.9,6997
Farmlands,2018,73,"Crime,Documentary",IN,en,7.8,1228
Drastic Measures,2020,80,"Crime,Drama,Thriller",IN,hi,4.3,87
Ashi Hi Aashiqui,2019,133,Romance,IN,hi,7.1,43
Occupation: Rainfall,2020,128,"Action,Sci-Fi",IN,en,4.7,15928
Uncle Sasha,2018,92,Comedy,IN,en,5.0,47
Paaghadi (The Turban),2018,112,Drama,IN,en,6.7,17
Ashok Vatika,2018,97,Drama,IN,\N,8.7,14
Mithai,2019,140,"Crime,Drama,Romance",IN,en,3.3,109
Arvind 2,2013,\N,Thriller,IN,\N,5.2,23
Onthara Bannagalu,2018,117,Drama,IN,\N,6.7,48
Kiss the Ground,2020,84,Documentary,IN,en,8.1,8043
The Last Battleship,2025,96,"Horror,Sci-Fi",IN,en,5.6,30
Kidu,2018,124,"Action,Drama,Romance",IN,en,4.2,831
Schoolmistress,2017,80,Drama,IN,en,6.2,20
Yeo-jik-won-deul: Jik-jang-yeon-ae-sa,2016,92,"Drama,Romance",IN,en,5.5,13
Red Carpet,2021,79,"Crime,Music,Thriller",IN,en,3.3,558
Re Raya,2018,\N,Sport,IN,\N,6.4,11
An Affair to Die For,2019,82,"Horror,Thriller",IN,en,4.9,2595
Anandi Gopal,2019,134,Biography,IN,en,8.6,908
Dagi,1994,\N,"Drama,Thriller",IN,\N,6.9,8
Time to Dance,2021,113,"Musical,Romance",IN,en,2.5,1052
Bulbul,2019,116,Drama,IN,en,6.4,873
Last Christmas,2019,103,"Comedy,Drama,Fantasy",IN,en,6.5,98817
Spenser Confidential,2020,111,"Action,Comedy,Crime",IN,en,6.2,104745
The Rangers: Bloodstone,2021,106,"Action,Adventure,Fantasy",IN,en,2.7,217
Fahrenheit 11/9,2018,128,Documentary,IN,en,7.2,21336
Kung Fu Girl,2021,98,"Action,Drama",IN,en,6.8,28
"Quo Vadis, Aida?",2020,101,"Drama,History,War",IN,en,8.0,41216
After Yang,2021,96,"Drama,Sci-Fi",IN,en,6.6,25619
Lazy Susan,2020,90,Comedy,IN,en,5.4,1246
The Opening Act,2020,90,Comedy,IN,en,6.0,1235
Asees,2018,127,Drama,IN,en,7.5,358
Jatt vs. Ielts,2018,143,"Comedy,Drama",IN,\N,4.3,126
Bed No 17,2023,90,Drama,IN,en,7.2,21
Johny Johny Yes Appa,2018,144,Comedy,IN,en,4.9,400
Everybody's Talking About Jamie,2021,115,"Biography,Comedy,Drama",IN,hi,6.6,8098
Escape Earth,2021,71,"Action,Adventure,Horror",IN,hi,3.0,241
The Farewell,2019,100,"Comedy,Drama",IN,en,7.5,74831
Night Patrol,2025,104,"Horror,Mystery,Thriller",IN,en,5.8,72
Noah's Ark,2024,96,"Adventure,Animation,Comedy",IN,en,4.3,739
The Monkey King,2023,97,"Action,Adventure,Animation",IN,en,5.8,7618
Strokes of Genius,2018,98,"Documentary,Sport",IN,en,8.1,1701
President Evil,2018,81,"Comedy,Horror",IN,en,3.5,2199
Junda Eman Gunda,2007,\N,Comedy,IN,\N,8.1,30
Crawlers,2025,5,"Action,Adventure,Horror",IN,en,4.3,85
Roe v. Wade,2019,112,"Drama,History",IN,en,3.7,1736
Red Bracelets: The Beginning,2019,115,Drama,IN,en,6.5,233
Kargil,2018,103,"Drama,Romance",IN,en,6.9,86
Silent as the Grave,2023,92,"Crime,Drama,Mystery",IN,en,4.8,157
Thurthu Nirgamana,2022,137,"Comedy,Fantasy",IN,en,7.1,374
Buffaloed,2019,95,"Comedy,Drama,Romance",IN,en,6.2,8968
De De Pyaar De,2019,135,"Comedy,Drama,Romance",IN,en,6.5,9961
Putin's Witnesses,2018,102,Documentary,IN,en,7.0,1584
Mama Told Me Not to Look Into the Sun,2018,60,Drama,IN,en,4.0,7
Corpus Christi,2019,115,Drama,IN,en,7.7,23475
Here Before,2021,83,"Drama,Mystery,Thriller",IN,hi,5.7,1840
Kenalum Kinarum,2018,101,Drama,IN,\N,6.5,7
Scrapper,2023,84,"Comedy,Drama",IN,en,6.9,7978
Blue Jean,2022,97,"Drama,History",IN,en,7.0,6460
La Palma,2020,88,"Comedy,Drama,Romance",IN,en,5.8,242
Subrahmanyapuram,2018,133,"Drama,Mystery,Thriller",IN,en,5.5,272
Nannu Dochukunduvate,2018,149,Romance,IN,en,6.7,684
Ee Maya Peremito,2018,108,Romance,IN,en,5.7,115
Idam Jagath,2018,126,Thriller,IN,en,5.4,158
Project Dorothy,2024,80,"Horror,Sci-Fi,Thriller",IN,hi,3.8,3197
Hell on the Border,2019,106,"Adventure,Biography,Drama",IN,hi,4.6,2249
Violet Evergarden: The Movie,2020,140,"Animation,Drama,Fantasy",IN,hi,8.3,13271
Kurmaiyan,2018,132,"Comedy,Drama,Family",IN,en,5.6,43
Ma Chhinnamasta,1978,\N,Drama,IN,\N,8.0,6
The Specials,2019,114,"Comedy,Drama",IN,hi,7.4,12144
Venice Calling,2019,95,"Comedy,Drama,Family",IN,en,6.2,1730
The Mongolian Connection,2019,90,Action,IN,en,5.5,462
Run Sweetheart Run,2020,104,"Horror,Thriller",IN,en,5.5,8859
23:59: The Haunting Hour,2018,89,Horror,IN,en,4.5,114
Jio Pagla,2017,154,"Comedy,Romance",IN,en,5.1,233
Bulbul Can Sing,2018,95,Drama,IN,en,6.9,498
118,2019,120,"Action,Mystery,Thriller",IN,hi,6.4,1130
Bus stop lovers adda,2012,\N,Comedy,IN,\N,6.1,31
Amber's Descent,2020,92,"Horror,Thriller",IN,en,3.6,200
When Mom Is Away,2019,94,"Comedy,Family",IN,en,6.1,1525
Ghost Track,2022,74,Horror,IN,en,5.6,112
Yaarian Dildariyan,2022,\N,Drama,IN,en,6.5,11
Halloween at Aunt Ethel's,2019,80,"Comedy,Horror,Thriller",IN,hi,3.4,1538
Banjara - The Truck Driver,2018,131,"Drama,Romance",IN,en,3.5,238
Fandi,2018,101,Drama,IN,\N,4.2,18
Noble Savage,2018,94,Drama,IN,hi,6.8,158
Kay Zala Kalana,2018,\N,Drama,IN,\N,8.3,15
Happy Pill,2018,\N,Drama,IN,en,8.6,1363
Qismat,2018,137,"Drama,Romance",IN,en,8.1,3723
Bristi tomake dilam,2019,\N,Thriller,IN,\N,5.3,24
Paviyettante Madhurachooral,2018,115,Drama,IN,ml,4.8,36
Thanaha,2018,122,"Comedy,Drama,Thriller",IN,en,6.2,55
RX 100,2018,153,Action,IN,en,6.9,3614
Vanilla,2018,117,Thriller,IN,\N,6.1,27
Kasu mela kasu,2018,\N,Comedy,IN,\N,5.8,14
Naa Love Story,2018,122,Drama,IN,en,6.8,7
Kaa - The Forest,2024,\N,Thriller,IN,en,5.6,8
Piya Re,2018,139,Drama,IN,en,4.7,74
Rosogolla,2018,138,"Drama,Romance",IN,en,7.6,932
Mr. Homanand,2018,121,Horror,IN,\N,6.6,9
Aate Di Chidi,2018,140,"Comedy,Drama",IN,\N,4.9,162
31 Divas,2018,133,Drama,IN,en,7.5,34
Byomkesh Gotro,2018,136,"Crime,Mystery,Thriller",IN,en,6.4,789
Cuban Colony,2018,129,"Action,Comedy,Thriller",IN,\N,5.5,58
Shobdo Kolpo Droom,2018,90,Drama,IN,\N,4.8,17
Uronchondi,2018,101,Drama,IN,en,6.9,62
Crisscross,2018,116,Drama,IN,en,5.6,424
Electric Jesus,2020,107,"Comedy,Drama,Music",IN,en,6.1,659
Natun Tirtha,1964,\N,Drama,IN,\N,5.6,5
Paap Punnya,1987,126,"Action,Romance",IN,\N,4.9,8
Louder,2018,115,Drama,IN,en,8.0,26
Oru Yamandan Premakadha,2019,165,"Comedy,Drama,Romance",IN,en,5.1,1525
The Chronology of Water,2025,128,"Biography,Drama,Romance",IN,en,6.5,496
Outlaw Johnny Black,2023,130,"Action,Comedy,Western",IN,hi,5.7,1956
Thithikudhe,2003,147,Romance,IN,en,6.8,88
1940 lo Oka Gramam,2010,129,Drama,IN,\N,7.4,20
Aasai Aasaiyai,2003,155,Drama,IN,en,6.5,46
Kadhal Azhivathillai,2002,180,"Action,Comedy,Romance",IN,hi,4.0,136
Kuththu,2004,156,Action,IN,\N,5.4,212
Aadhade Adharam,1976,136,Drama,IN,en,8.5,14
Kadke Kamal Ke,2019,136,Comedy,IN,en,6.3,20
Colours Of Life,2018,117,Drama,IN,en,7.5,10
Theetta Rappai,2018,122,Drama,IN,\N,5.1,31
Phase Finale,2023,70,"Adventure,Thriller,War",IN,en,8.4,45
Krish Trish and Baltiboy: Face Your Fears,2017,65,Animation,IN,en,7.7,197
Tu Jhoothi Main Makkaar,2023,150,"Comedy,Romance",IN,en,6.0,29848
Meri Mamu,2018,\N,Drama,IN,hi,7.2,5
Brand Babu,2018,144,Comedy,IN,en,5.3,253
24 Kisses,2018,140,Romance,IN,en,4.8,189
Escape from Death Block 13,2021,104,Action,IN,en,4.4,486
Aavide Shyamala,1999,117,Drama,IN,\N,5.2,8
Modi Kaka Ka Gaon,2017,122,Drama,IN,en,2.9,50
Still Life of Memories,2018,107,"Drama,Romance",IN,hi,4.7,170
Words of War,2025,117,"Biography,Drama,History",IN,en,5.9,671
Vellipomakey,2017,106,Romance,IN,\N,6.4,85
Ezhumin,2018,110,Action,IN,en,6.8,60
Laado Basanti,1985,\N,Romance,IN,hi,9.0,7
*121#,2018,128,Thriller,IN,\N,5.0,11
Album,2002,126,Drama,IN,\N,6.1,11
Ennaalum Sarath..?,2018,131,"Mystery,Thriller",IN,\N,4.7,14
21 Bridges,2019,99,"Action,Adventure,Crime",IN,en,6.7,79595
Chi La Sow?,2018,135,"Comedy,Romance",IN,en,7.7,2536
The Only One,2020,104,"Drama,Romance",IN,en,5.3,709
Saroj Ka Rishta,2022,122,"Comedy,Drama,Romance",IN,en,4.7,793
Ambar Sen Antordhan Rahasyo,1999,49,"Adventure,Crime,Thriller",IN,bn,7.0,123
Ayodhya Ramayya,2002,112,Drama,IN,\N,7.9,10
The Cold Blue,2018,73,"Documentary,War",IN,en,7.7,1176
Mikhael,2019,150,"Action,Thriller",IN,hi,5.0,1924
Jai Devaa,2025,\N,Romance,IN,en,6.1,36
The Mystery of D.B. Cooper,2020,85,"Crime,Documentary,History",IN,en,6.5,2332
Nabarun,2018,76,Documentary,IN,\N,8.0,35
The Dead Don't Die,2019,104,"Comedy,Fantasy,Horror",IN,en,5.4,100132
Deendayal Ek Yug Purush,2023,\N,Biography,IN,\N,9.1,16
Writer's Block,2019,97,Thriller,IN,en,3.5,84
Lupt,2018,110,"Horror,Thriller",IN,en,4.6,8317
Pagadai Panirendu,1982,98,\N,IN,\N,5.3,11
Sakha,2021,\N,Drama,IN,\N,8.3,14
Romanticc Tukde,2023,100,Drama,IN,en,9.4,32
Pathimoonnu,2023,\N,"Drama,Fantasy",IN,en,6.1,11
Match Of Life,2022,137,Comedy,IN,en,7.7,70
Chanakyudu,2012,111,"Action,Drama,Romance",IN,en,5.7,8
Chattam,2011,120,Drama,IN,\N,6.2,8
Hotel Milan,2018,130,"Comedy,Drama",IN,en,3.8,593
Prassthanam,2019,141,\N,IN,en,5.8,1734
The Viking War,2019,103,History,IN,en,2.4,874
Hell House LLC II: The Abaddon Hotel,2018,89,"Horror,Mystery",IN,en,5.4,9734
Can You Keep a Secret?,2019,94,"Comedy,Romance",IN,hi,5.4,22603
The Great War of Archimedes,2019,130,"Action,Drama,Mystery",IN,en,6.7,1334
The Crumbs,2020,110,"Horror,Thriller",IN,en,4.2,726
Northspur,2022,100,"Action,Drama,Thriller",IN,en,4.4,404
Hard Luck Love Song,2020,104,"Drama,Romance,Thriller",IN,en,5.3,588
